"","date","tmp","id"
"21033",2021-06-03,279,"CMR"
"21034",2021-06-04,241.333333333333,"CMR"
"21035",2021-06-05,247.333333333333,"CMR"
"21036",2021-06-06,258,"CMR"
"21037",2021-06-07,275,"CMR"
"21038",2021-06-08,267.333333333333,"CMR"
"21039",2021-06-09,274.333333333333,"CMR"
"21040",2021-06-10,271.333333333333,"CMR"
"21041",2021-06-11,269.333333333333,"CMR"
"21042",2021-06-12,256,"CMR"
"21043",2021-06-13,255,"CMR"
"21044",2021-06-14,275.666666666667,"CMR"
"21045",2021-06-15,270.333333333333,"CMR"
"21046",2021-06-16,251.666666666667,"CMR"
"21047",2021-06-17,259.333333333333,"CMR"
"21048",2021-06-18,259.666666666667,"CMR"
"21049",2021-06-19,257.666666666667,"CMR"
"21050",2021-06-20,261.666666666667,"CMR"
"21051",2021-06-21,254.333333333333,"CMR"
"21052",2021-06-22,243,"CMR"
"21053",2021-06-23,243.333333333333,"CMR"
"21054",2021-06-24,261,"CMR"
"21055",2021-06-25,272,"CMR"
"21056",2021-06-26,272.333333333333,"CMR"
"21057",2021-06-27,252.333333333333,"CMR"
"21058",2021-06-28,240.666666666667,"CMR"
"21059",2021-06-29,258.666666666667,"CMR"
"21060",2021-06-30,251,"CMR"
"21061",2021-07-01,261.666666666667,"CMR"
"21062",2021-07-02,258,"CMR"
"21063",2021-07-03,245.666666666667,"CMR"
"21064",2021-07-04,247.333333333333,"CMR"
"21065",2021-07-05,256.666666666667,"CMR"
"21066",2021-07-06,258.333333333333,"CMR"
"21067",2021-07-07,240.666666666667,"CMR"
"21068",2021-07-08,252.666666666667,"CMR"
"21069",2021-07-09,246.333333333333,"CMR"
"21070",2021-07-10,241,"CMR"
"21071",2021-07-11,256.333333333333,"CMR"
"21072",2021-07-12,236,"CMR"
"21073",2021-07-13,249.666666666667,"CMR"
"21074",2021-07-14,256.666666666667,"CMR"
"21075",2021-07-15,244.333333333333,"CMR"
"21076",2021-07-16,240,"CMR"
"21077",2021-07-17,255.333333333333,"CMR"
"21078",2021-07-18,252.666666666667,"CMR"
"21079",2021-07-19,250,"CMR"
"21080",2021-07-20,250.333333333333,"CMR"
"21081",2021-07-21,254.666666666667,"CMR"
"21082",2021-07-22,251.333333333333,"CMR"
"21083",2021-07-23,242.333333333333,"CMR"
"21084",2021-07-24,246.333333333333,"CMR"
"21085",2021-07-25,253.666666666667,"CMR"
"21086",2021-07-26,252,"CMR"
"21087",2021-07-27,247.666666666667,"CMR"
"21088",2021-07-28,248,"CMR"
"21089",2021-07-29,248,"CMR"
"21090",2021-07-30,254.333333333333,"CMR"
"21091",2021-07-31,242.333333333333,"CMR"
"21092",2021-08-01,250.333333333333,"CMR"
"21093",2021-08-02,246.666666666667,"CMR"
"21094",2021-08-03,249.333333333333,"CMR"
"21095",2021-08-04,253.333333333333,"CMR"
"21096",2021-08-05,253.666666666667,"CMR"
"21097",2021-08-06,247.666666666667,"CMR"
"21098",2021-08-07,251,"CMR"
"21099",2021-08-08,239.666666666667,"CMR"
"21100",2021-08-09,245,"CMR"
"21101",2021-08-10,247.666666666667,"CMR"
"21102",2021-08-11,249,"CMR"
"21103",2021-08-12,239.5,"CMR"
"21104",2021-08-13,263,"CMR"
"21105",2021-08-14,250,"CMR"
"21106",2021-08-15,248.333333333333,"CMR"
"21107",2021-08-16,252.666666666667,"CMR"
"21108",2021-08-17,243.333333333333,"CMR"
"21109",2021-08-18,237.666666666667,"CMR"
"21110",2021-08-19,235,"CMR"
"21111",2021-08-20,243.333333333333,"CMR"
"21112",2021-08-21,242.666666666667,"CMR"
"21113",2021-08-22,241.333333333333,"CMR"
"21114",2021-08-23,253.666666666667,"CMR"
"21115",2021-08-24,260,"CMR"
"21116",2021-08-25,238.333333333333,"CMR"
"21117",2021-08-26,250.666666666667,"CMR"
"21118",2021-08-27,260,"CMR"
"21119",2021-08-28,234.333333333333,"CMR"
"21120",2021-08-29,248.333333333333,"CMR"
"21121",2021-08-30,243.333333333333,"CMR"
"21122",2021-08-31,253,"CMR"
"21123",2021-09-01,243,"CMR"
"21124",2021-09-02,237.333333333333,"CMR"
"21125",2021-09-03,244.666666666667,"CMR"
"21126",2021-09-04,249.666666666667,"CMR"
"21127",2021-09-05,279,"CMR"
"21128",2021-09-06,241.333333333333,"CMR"
"21129",2021-09-07,251.666666666667,"CMR"
"21130",2021-09-08,255.666666666667,"CMR"
"21131",2021-09-09,253.333333333333,"CMR"
"21132",2021-09-10,242,"CMR"
"21133",2021-09-11,243.666666666667,"CMR"
"21134",2021-09-12,249,"CMR"
"21135",2021-09-13,252,"CMR"
"21136",2021-09-14,243,"CMR"
"21137",2021-09-15,256.666666666667,"CMR"
"21138",2021-09-16,254.666666666667,"CMR"
"21139",2021-09-17,243.333333333333,"CMR"
"21140",2021-09-18,245.666666666667,"CMR"
"21141",2021-09-19,253,"CMR"
"21142",2021-09-20,262.333333333333,"CMR"
"21143",2020-01-01,237,"COD"
"21144",2020-01-02,278,"COD"
"21145",2020-01-03,258,"COD"
"21146",2020-01-04,262,"COD"
"21147",2020-01-05,270,"COD"
"21148",2020-01-06,244.5,"COD"
"21149",2020-01-07,268,"COD"
"21150",2020-01-08,254,"COD"
"21151",2020-01-09,227.5,"COD"
"21152",2020-01-10,237,"COD"
"21153",2020-01-11,240,"COD"
"21154",2020-01-12,277,"COD"
"21155",2020-01-13,243,"COD"
"21156",2020-01-14,287,"COD"
"21157",2020-01-15,286,"COD"
"21158",2020-01-16,276.5,"COD"
"21159",2020-01-17,291,"COD"
"21160",2020-01-18,278,"COD"
"21161",2020-01-19,252.5,"COD"
"21162",2020-01-20,291,"COD"
"21163",2020-01-21,239,"COD"
"21164",2020-01-22,254.5,"COD"
"21165",2020-01-23,281,"COD"
"21166",2020-01-24,240,"COD"
"21167",2020-01-25,245.5,"COD"
"21168",2020-01-26,237,"COD"
"21169",2020-01-27,246,"COD"
"21170",2020-01-28,248.5,"COD"
"21171",2020-01-29,267,"COD"
"21172",2020-01-30,262,"COD"
"21173",2020-01-31,236.5,"COD"
"21174",2020-02-01,250,"COD"
"21175",2020-02-02,235,"COD"
"21176",2020-02-03,244.5,"COD"
"21177",2020-02-04,236,"COD"
"21178",2020-02-05,240,"COD"
"21179",2020-02-06,280,"COD"
"21180",2020-02-07,285,"COD"
"21181",2020-02-08,238.5,"COD"
"21182",2020-02-09,258.5,"COD"
"21183",2020-02-10,239.5,"COD"
"21184",2020-02-11,235.5,"COD"
"21185",2020-02-12,264.5,"COD"
"21186",2020-02-13,261,"COD"
"21187",2020-02-14,244.5,"COD"
"21188",2020-02-15,244,"COD"
"21189",2020-02-16,279,"COD"
"21190",2020-02-17,251,"COD"
"21191",2020-02-18,244.5,"COD"
"21192",2020-02-19,241,"COD"
"21193",2020-02-20,258,"COD"
"21194",2020-02-21,262.5,"COD"
"21195",2020-02-22,265,"COD"
"21196",2020-02-23,267,"COD"
"21197",2020-02-24,293,"COD"
"21198",2020-02-25,240.5,"COD"
"21199",2020-02-26,256.5,"COD"
"21200",2020-02-27,274,"COD"
"21201",2020-02-28,287,"COD"
"21202",2020-02-29,247,"COD"
"21203",2020-03-01,259.5,"COD"
"21204",2020-03-02,283,"COD"
"21205",2020-03-03,284,"COD"
"21206",2020-03-04,245,"COD"
"21207",2020-03-05,291,"COD"
"21208",2020-03-06,283,"COD"
"21209",2020-03-07,241,"COD"
"21210",2020-03-08,273,"COD"
"21211",2020-03-09,253,"COD"
"21212",2020-03-10,253.5,"COD"
"21213",2020-03-11,280,"COD"
"21214",2020-03-12,217.5,"COD"
"21215",2020-03-13,236.5,"COD"
"21216",2020-03-14,292,"COD"
"21217",2020-03-15,277,"COD"
"21218",2020-03-16,249.5,"COD"
"21219",2020-03-17,233.5,"COD"
"21220",2020-03-18,240,"COD"
"21221",2020-03-19,231.5,"COD"
"21222",2020-03-20,241,"COD"
"21223",2020-03-21,240,"COD"
"21224",2020-03-22,250.5,"COD"
"21225",2020-03-23,253,"COD"
"21226",2020-03-24,260,"COD"
"21227",2020-03-25,266,"COD"
"21228",2020-03-26,276,"COD"
"21229",2020-03-27,287,"COD"
"21230",2020-03-28,294,"COD"
"21231",2020-03-29,281,"COD"
"21232",2020-03-30,274,"COD"
"21233",2020-03-31,289,"COD"
"21234",2020-04-01,277,"COD"
"21235",2020-04-02,267,"COD"
"21236",2020-04-03,240,"COD"
"21237",2020-04-04,274,"COD"
"21238",2020-04-05,284,"COD"
"21239",2020-04-06,289,"COD"
"21240",2020-04-07,257.5,"COD"
"21241",2020-04-08,277,"COD"
"21242",2020-04-09,270,"COD"
"21243",2020-04-10,267,"COD"
"21244",2020-04-11,253,"COD"
"21245",2020-04-12,256,"COD"
"21246",2020-04-13,254,"COD"
"21247",2020-04-14,269.5,"COD"
"21248",2020-04-15,286,"COD"
"21249",2020-04-16,263,"COD"
"21250",2020-04-17,266,"COD"
"21251",2020-04-18,267,"COD"
"21252",2020-04-19,268,"COD"
"21253",2020-04-20,256,"COD"
"21254",2020-04-21,250,"COD"
"21255",2020-04-22,274,"COD"
"21256",2020-04-23,277,"COD"
"21257",2020-04-24,275,"COD"
"21258",2020-04-25,278,"COD"
"21259",2020-04-26,257,"COD"
"21260",2020-04-27,267,"COD"
"21261",2020-04-28,250,"COD"
"21262",2020-04-29,272,"COD"
"21263",2020-04-30,287,"COD"
"21264",2020-05-01,271,"COD"
"21265",2020-05-02,270,"COD"
"21266",2020-05-03,293,"COD"
"21267",2020-05-04,267,"COD"
"21268",2020-05-05,263,"COD"
"21269",2020-05-06,274,"COD"
"21270",2020-05-07,283,"COD"
"21271",2020-05-08,276,"COD"
"21272",2020-05-09,267,"COD"
"21273",2020-05-10,248,"COD"
"21274",2020-05-11,265,"COD"
"21275",2020-05-12,234,"COD"
"21276",2020-05-13,252,"COD"
"21277",2020-05-14,268,"COD"
"21278",2020-05-15,256,"COD"
"21279",2020-05-16,286,"COD"
"21280",2020-05-17,241.5,"COD"
"21281",2020-05-18,225,"COD"
"21282",2020-05-19,270,"COD"
"21283",2020-05-20,282,"COD"
"21284",2020-05-21,237.5,"COD"
"21285",2020-05-22,270,"COD"
"21286",2020-05-23,266,"COD"
"21287",2020-05-24,271,"COD"
"21288",2020-05-25,263,"COD"
"21289",2020-05-26,259,"COD"
"21290",2020-05-27,283,"COD"
"21291",2020-05-28,269,"COD"
"21292",2020-05-29,243,"COD"
"21293",2020-05-30,258,"COD"
"21294",2020-05-31,252,"COD"
"21295",2020-06-01,238,"COD"
"21296",2020-06-02,254,"COD"
"21297",2020-06-03,263,"COD"
"21298",2020-06-04,267,"COD"
"21299",2020-06-05,241,"COD"
"21300",2020-06-06,263,"COD"
"21301",2020-06-07,242,"COD"
"21302",2020-06-08,236.5,"COD"
"21303",2020-06-09,259,"COD"
"21304",2020-06-10,252,"COD"
"21305",2020-06-11,238,"COD"
"21306",2020-06-12,243,"COD"
"21307",2020-06-13,247,"COD"
"21308",2020-06-14,226,"COD"
"21309",2020-06-15,218.5,"COD"
"21310",2020-06-16,242,"COD"
"21311",2020-06-17,253,"COD"
"21312",2020-06-18,238,"COD"
"21313",2020-06-19,227,"COD"
"21314",2020-06-20,230,"COD"
"21315",2020-06-21,221.5,"COD"
"21316",2020-06-22,248,"COD"
"21317",2020-06-23,249,"COD"
"21318",2020-06-24,225.5,"COD"
"21319",2020-06-25,228,"COD"
"21320",2020-06-26,223.5,"COD"
"21321",2020-06-27,234.5,"COD"
"21322",2020-06-28,255,"COD"
"21323",2020-06-29,234,"COD"
"21324",2020-06-30,243,"COD"
"21325",2020-07-01,230,"COD"
"21326",2020-07-02,236,"COD"
"21327",2020-07-03,258,"COD"
"21328",2020-07-04,222,"COD"
"21329",2020-07-05,236.5,"COD"
"21330",2020-07-06,231.5,"COD"
"21331",2020-07-07,250,"COD"
"21332",2020-07-08,254,"COD"
"21333",2020-07-09,239,"COD"
"21334",2020-07-10,257,"COD"
"21335",2020-07-12,260,"COD"
"21336",2020-07-13,234,"COD"
"21337",2020-07-14,232,"COD"
"21338",2020-07-15,232.5,"COD"
"21339",2020-07-16,246,"COD"
"21340",2020-07-17,242,"COD"
"21341",2020-07-18,237,"COD"
"21342",2020-07-19,236,"COD"
"21343",2020-07-20,232,"COD"
"21344",2020-07-21,227.5,"COD"
"21345",2020-07-22,257,"COD"
"21346",2020-07-23,218,"COD"
"21347",2020-07-24,233,"COD"
"21348",2020-07-25,239,"COD"
"21349",2020-07-26,248,"COD"
"21350",2020-07-27,213.5,"COD"
"21351",2020-07-28,236,"COD"
"21352",2020-07-29,247,"COD"
"21353",2020-07-30,217,"COD"
"21354",2020-07-31,219.5,"COD"
"21355",2020-08-01,203,"COD"
"21356",2020-08-02,210,"COD"
"21357",2020-08-03,212,"COD"
"21358",2020-08-04,224.5,"COD"
"21359",2020-08-05,212.5,"COD"
"21360",2020-08-06,234.5,"COD"
"21361",2020-08-07,244.5,"COD"
"21362",2020-08-08,238,"COD"
"21363",2020-08-09,253,"COD"
"21364",2020-08-10,227.5,"COD"
"21365",2020-08-11,204.5,"COD"
"21366",2020-08-12,218,"COD"
"21367",2020-08-13,249.5,"COD"
"21368",2020-08-14,242.5,"COD"
"21369",2020-08-15,220.5,"COD"
"21370",2020-08-16,247,"COD"
"21371",2020-08-17,265,"COD"
"21372",2020-08-18,253.5,"COD"
"21373",2020-08-19,241.5,"COD"
"21374",2020-08-20,247.5,"COD"
"21375",2020-08-21,264,"COD"
"21376",2020-08-22,226.5,"COD"
"21377",2020-08-23,235,"COD"
"21378",2020-08-24,239,"COD"
"21379",2020-08-25,249,"COD"
"21380",2020-08-26,262.5,"COD"
"21381",2020-08-27,241,"COD"
"21382",2020-08-28,246,"COD"
"21383",2020-08-29,242,"COD"
"21384",2020-08-30,265.5,"COD"
"21385",2020-08-31,246.5,"COD"
"21386",2020-09-01,242.5,"COD"
"21387",2020-09-02,262,"COD"
"21388",2020-09-03,219.5,"COD"
"21389",2020-09-04,235,"COD"
"21390",2020-09-05,233,"COD"
"21391",2020-09-06,262,"COD"
"21392",2020-09-07,233,"COD"
"21393",2020-09-08,252,"COD"
"21394",2020-09-09,271,"COD"
"21395",2020-09-10,230,"COD"
"21396",2020-09-11,249,"COD"
"21397",2020-09-12,257,"COD"
"21398",2020-09-13,259,"COD"
"21399",2020-09-14,256,"COD"
"21400",2020-09-15,260,"COD"
"21401",2020-09-16,258,"COD"
"21402",2020-09-17,233,"COD"
"21403",2020-09-18,260,"COD"
"21404",2020-09-19,262,"COD"
"21405",2020-09-20,218,"COD"
"21406",2020-09-21,250,"COD"
"21407",2020-09-22,267,"COD"
"21408",2020-09-23,259,"COD"
"21409",2020-09-24,271,"COD"
"21410",2020-09-25,255.5,"COD"
"21411",2020-09-26,233.5,"COD"
"21412",2020-09-27,271.5,"COD"
"21413",2020-09-28,263.5,"COD"
"21414",2020-09-29,255.5,"COD"
"21415",2020-09-30,277.5,"COD"
"21416",2020-10-01,273.5,"COD"
"21417",2020-10-02,252.5,"COD"
"21418",2020-10-03,278,"COD"
"21419",2020-10-04,277.5,"COD"
"21420",2020-10-05,279,"COD"
"21421",2020-10-06,276,"COD"
"21422",2020-10-07,270.5,"COD"
"21423",2020-10-08,262,"COD"
"21424",2020-10-09,249,"COD"
"21425",2020-10-10,264,"COD"
"21426",2020-10-11,263,"COD"
"21427",2020-10-12,259.5,"COD"
"21428",2020-10-13,265,"COD"
"21429",2020-10-14,253,"COD"
"21430",2020-10-15,262.5,"COD"
"21431",2020-10-16,273,"COD"
"21432",2020-10-17,266.5,"COD"
"21433",2020-10-18,249.5,"COD"
"21434",2020-10-19,274.5,"COD"
"21435",2020-10-20,260,"COD"
"21436",2020-10-21,253.5,"COD"
"21437",2020-10-22,257,"COD"
"21438",2020-10-23,278,"COD"
"21439",2020-10-24,253.5,"COD"
"21440",2020-10-25,279,"COD"
"21441",2020-10-26,260,"COD"
"21442",2020-10-27,256,"COD"
"21443",2020-10-28,245,"COD"
"21444",2020-10-29,257.5,"COD"
"21445",2020-10-30,265,"COD"
"21446",2020-10-31,271,"COD"
"21447",2020-11-01,254,"COD"
"21448",2020-11-02,254,"COD"
"21449",2020-11-03,278.5,"COD"
"21450",2020-11-04,252,"COD"
"21451",2020-11-05,268,"COD"
"21452",2020-11-06,251,"COD"
"21453",2020-11-07,261,"COD"
"21454",2020-11-08,278,"COD"
"21455",2020-11-09,273.5,"COD"
"21456",2020-11-10,245.5,"COD"
"21457",2020-11-11,256,"COD"
"21458",2020-11-12,272,"COD"
"21459",2020-11-13,243,"COD"
"21460",2020-11-14,264,"COD"
"21461",2020-11-15,249,"COD"
"21462",2020-11-16,253,"COD"
"21463",2020-11-17,241,"COD"
"21464",2020-11-18,255,"COD"
"21465",2020-11-19,253,"COD"
"21466",2020-11-20,257,"COD"
"21467",2020-11-21,258,"COD"
"21468",2020-11-22,264,"COD"
"21469",2020-11-23,255.5,"COD"
"21470",2020-11-24,262,"COD"
"21471",2020-11-25,282,"COD"
"21472",2020-11-26,262,"COD"
"21473",2020-11-27,252.5,"COD"
"21474",2020-11-28,256,"COD"
"21475",2020-11-29,254,"COD"
"21476",2020-11-30,253.5,"COD"
"21477",2020-12-01,265,"COD"
"21478",2020-12-02,262,"COD"
"21479",2020-12-03,245,"COD"
"21480",2020-12-04,229.5,"COD"
"21481",2020-12-05,263,"COD"
"21482",2020-12-06,262,"COD"
"21483",2020-12-07,260,"COD"
"21484",2020-12-08,243,"COD"
"21485",2020-12-09,249,"COD"
"21486",2020-12-10,230.5,"COD"
"21487",2020-12-11,247,"COD"
"21488",2020-12-12,262,"COD"
"21489",2020-12-13,213.5,"COD"
"21490",2020-12-14,248,"COD"
"21491",2020-12-15,264,"COD"
"21492",2020-12-16,247.5,"COD"
"21493",2020-12-17,242,"COD"
"21494",2020-12-18,228.5,"COD"
"21495",2020-12-19,242,"COD"
"21496",2020-12-20,219,"COD"
"21497",2020-12-21,233,"COD"
"21498",2020-12-22,262,"COD"
"21499",2020-12-23,252,"COD"
"21500",2020-12-24,261,"COD"
"21501",2020-12-25,244.5,"COD"
"21502",2020-12-26,256,"COD"
"21503",2020-12-27,264,"COD"
"21504",2020-12-28,248,"COD"
"21505",2020-12-29,249,"COD"
"21506",2020-12-30,252,"COD"
"21507",2020-12-31,224.5,"COD"
"21508",2021-01-01,264,"COD"
"21509",2021-01-02,225,"COD"
"21510",2021-01-03,243,"COD"
"21511",2021-01-04,263,"COD"
"21512",2021-01-05,276,"COD"
"21513",2021-01-06,251,"COD"
"21514",2021-01-07,240,"COD"
"21515",2021-01-08,246,"COD"
"21516",2021-01-09,262,"COD"
"21517",2021-01-10,228.5,"COD"
"21518",2021-01-11,257,"COD"
"21519",2021-01-12,268,"COD"
"21520",2021-01-13,251.5,"COD"
"21521",2021-01-14,249.5,"COD"
"21522",2021-01-15,232.5,"COD"
"21523",2021-01-16,267,"COD"
"21524",2021-01-17,243.5,"COD"
"21525",2021-01-18,273,"COD"
"21526",2021-01-19,249,"COD"
"21527",2021-01-20,266,"COD"
"21528",2021-01-21,263,"COD"
"21529",2021-01-22,262,"COD"
"21530",2021-01-23,243,"COD"
"21531",2021-01-24,256,"COD"
"21532",2021-01-25,269,"COD"
"21533",2021-01-26,267,"COD"
"21534",2021-01-27,254,"COD"
"21535",2021-01-28,261,"COD"
"21536",2021-01-29,273,"COD"
"21537",2021-01-30,252,"COD"
"21538",2021-01-31,254,"COD"
"21539",2021-02-01,276,"COD"
"21540",2021-02-02,237.5,"COD"
"21541",2021-02-03,268,"COD"
"21542",2021-02-04,248,"COD"
"21543",2021-02-05,271,"COD"
"21544",2021-02-06,238,"COD"
"21545",2021-02-07,265.5,"COD"
"21546",2021-02-08,263,"COD"
"21547",2021-02-09,232.5,"COD"
"21548",2021-02-10,258,"COD"
"21549",2021-02-14,278,"COD"
"21550",2021-02-15,271,"COD"
"21551",2021-02-16,237,"COD"
"21552",2021-02-17,255,"COD"
"21553",2021-02-18,256,"COD"
"21554",2021-02-19,231,"COD"
"21555",2021-02-22,254,"COD"
"21556",2021-02-23,264,"COD"
"21557",2021-02-24,242,"COD"
"21558",2021-02-25,253,"COD"
"21559",2021-02-26,261,"COD"
"21560",2021-02-27,260.5,"COD"
"21561",2021-02-28,252,"COD"
"21562",2021-03-01,257,"COD"
"21563",2021-03-02,242,"COD"
"21564",2021-03-03,248.5,"COD"
"21565",2021-03-04,245.5,"COD"
"21566",2021-03-05,268.5,"COD"
"21567",2021-03-06,240,"COD"
"21568",2021-03-07,265,"COD"
"21569",2021-03-08,276,"COD"
"21570",2021-03-09,258,"COD"
"21571",2021-03-10,293,"COD"
"21572",2021-03-11,267,"COD"
"21573",2021-03-12,229,"COD"
"21574",2021-03-13,234.5,"COD"
"21575",2021-03-14,271,"COD"
"21576",2021-03-15,283,"COD"
"21577",2021-03-16,242,"COD"
"21578",2021-03-17,257,"COD"
"21579",2021-03-18,277,"COD"
"21580",2021-03-19,259,"COD"
"21581",2021-03-20,252,"COD"
"21582",2021-03-21,261,"COD"
"21583",2021-03-22,266,"COD"
"21584",2021-03-23,230,"COD"
"21585",2021-03-24,256,"COD"
"21586",2021-03-25,270,"COD"
"21587",2021-03-26,230,"COD"
"21588",2021-03-27,267,"COD"
"21589",2021-03-28,246,"COD"
"21590",2021-03-29,237,"COD"
"21591",2021-03-30,237.5,"COD"
"21592",2021-03-31,247,"COD"
"21593",2021-04-01,274,"COD"
"21594",2021-04-02,258.5,"COD"
"21595",2021-04-03,253.5,"COD"
"21596",2021-04-04,259.5,"COD"
"21597",2021-04-05,256,"COD"
"21598",2021-04-06,276,"COD"
"21599",2021-04-07,263,"COD"
"21600",2021-04-08,248.5,"COD"
"21601",2021-04-09,255,"COD"
"21602",2021-04-10,248,"COD"
"21603",2021-04-11,265,"COD"
"21604",2021-04-12,262,"COD"
"21605",2021-04-13,244,"COD"
"21606",2021-04-14,244,"COD"
"21607",2021-04-15,243.5,"COD"
"21608",2021-04-16,244,"COD"
"21609",2021-04-17,243,"COD"
"21610",2021-04-18,267,"COD"
"21611",2021-04-19,249,"COD"
"21612",2021-04-20,243.5,"COD"
"21613",2021-04-21,257.5,"COD"
"21614",2021-04-22,256,"COD"
"21615",2021-04-23,238,"COD"
"21616",2021-04-24,272,"COD"
"21617",2021-04-25,252.5,"COD"
"21618",2021-04-26,244,"COD"
"21619",2021-04-27,254.5,"COD"
"21620",2021-04-28,257.5,"COD"
"21621",2021-04-29,266,"COD"
"21622",2021-04-30,249.5,"COD"
"21623",2021-05-01,225,"COD"
"21624",2021-05-02,240,"COD"
"21625",2021-05-03,227.5,"COD"
"21626",2021-05-04,242.5,"COD"
"21627",2021-05-05,251,"COD"
"21628",2021-05-06,258,"COD"
"21629",2021-05-07,247.5,"COD"
"21630",2021-05-08,244.5,"COD"
"21631",2021-05-09,245.5,"COD"
"21632",2021-05-10,248,"COD"
"21633",2021-05-11,241,"COD"
"21634",2021-05-12,253,"COD"
"21635",2021-05-13,251.5,"COD"
"21636",2021-05-14,246,"COD"
"21637",2021-05-15,243,"COD"
"21638",2021-05-16,256,"COD"
"21639",2021-05-17,248,"COD"
"21640",2021-05-18,266,"COD"
"21641",2021-05-19,250.5,"COD"
"21642",2021-05-20,250,"COD"
"21643",2021-05-21,255,"COD"
"21644",2021-05-22,250.5,"COD"
"21645",2021-05-23,281,"COD"
"21646",2021-05-24,238.5,"COD"
"21647",2021-05-25,234.5,"COD"
"21648",2021-05-26,247,"COD"
"21649",2021-05-27,231,"COD"
"21650",2021-05-28,235.5,"COD"
"21651",2021-05-29,278,"COD"
"21652",2021-05-30,257,"COD"
"21653",2021-05-31,289,"COD"
"21654",2021-06-01,253.5,"COD"
"21655",2021-06-02,264,"COD"
"21656",2021-06-03,245,"COD"
"21657",2021-06-04,276,"COD"
"21658",2021-06-05,273,"COD"
"21659",2021-06-06,222,"COD"
"21660",2021-06-07,230,"COD"
"21661",2021-06-08,231.5,"COD"
"21662",2021-06-09,236.5,"COD"
"21663",2021-06-10,217.5,"COD"
"21664",2021-06-11,268,"COD"
"21665",2021-06-12,238.5,"COD"
"21666",2021-06-13,249,"COD"
"21667",2021-06-14,235.5,"COD"
"21668",2021-06-15,227.5,"COD"
"21669",2021-06-16,216,"COD"
"21670",2021-06-17,248,"COD"
"21671",2021-06-18,229.5,"COD"
"21672",2021-06-19,234,"COD"
"21673",2021-06-20,220,"COD"
"21674",2021-06-21,197.5,"COD"
"21675",2021-06-22,218,"COD"
"21676",2021-06-23,225,"COD"
"21677",2021-06-24,234.5,"COD"
"21678",2021-06-25,238,"COD"
"21679",2021-06-26,243.5,"COD"
"21680",2021-06-27,233,"COD"
"21681",2021-06-28,220,"COD"
"21682",2021-06-29,220,"COD"
"21683",2021-06-30,227,"COD"
"21684",2021-07-01,224.5,"COD"
"21685",2021-07-02,256,"COD"
"21686",2021-07-03,221,"COD"
"21687",2021-07-04,222.5,"COD"
"21688",2021-07-05,239,"COD"
"21689",2021-07-06,235,"COD"
"21690",2021-07-07,218,"COD"
"21691",2021-07-08,218,"COD"
"21692",2021-07-09,208.5,"COD"
"21693",2021-07-10,214.5,"COD"
"21694",2021-07-11,219.5,"COD"
"21695",2021-07-12,235,"COD"
"21696",2021-07-13,236,"COD"
"21697",2021-07-14,224.5,"COD"
"21698",2021-07-15,225.5,"COD"
"21699",2021-07-16,216.5,"COD"
"21700",2021-07-17,242,"COD"
"21701",2021-07-18,229.5,"COD"
"21702",2021-07-19,231,"COD"
"21703",2021-07-20,228.5,"COD"
"21704",2021-07-21,217.5,"COD"
"21705",2021-07-22,236,"COD"
"21706",2021-07-23,244,"COD"
"21707",2021-07-24,212,"COD"
"21708",2021-07-25,237,"COD"
"21709",2021-07-26,202,"COD"
"21710",2021-07-27,210.5,"COD"
"21711",2021-07-28,213.5,"COD"
"21712",2021-07-29,252,"COD"
"21713",2021-07-30,226.5,"COD"
"21714",2021-07-31,218.5,"COD"
"21715",2021-08-01,225.5,"COD"
"21716",2021-08-02,218,"COD"
"21717",2021-08-03,209,"COD"
"21718",2021-08-04,240,"COD"
"21719",2021-08-05,221,"COD"
"21720",2021-08-06,239,"COD"
"21721",2021-08-07,233,"COD"
"21722",2021-08-08,241,"COD"
"21723",2021-08-09,261,"COD"
"21724",2021-08-10,257,"COD"
"21725",2021-08-11,255,"COD"
"21726",2021-08-12,244,"COD"
"21727",2021-08-13,245,"COD"
"21728",2021-08-14,245,"COD"
"21729",2021-08-15,241.5,"COD"
"21730",2021-08-16,269,"COD"
"21731",2021-08-17,253,"COD"
"21732",2021-08-18,248,"COD"
"21733",2021-08-19,248,"COD"
"21734",2021-08-20,241.5,"COD"
"21735",2021-08-21,248,"COD"
"21736",2021-08-22,261,"COD"
"21737",2021-08-23,246.5,"COD"
"21738",2021-08-24,244,"COD"
"21739",2021-08-25,252.5,"COD"
"21740",2021-08-26,261.5,"COD"
"21741",2021-08-27,251.5,"COD"
"21742",2021-08-28,255,"COD"
"21743",2021-08-29,251.5,"COD"
"21744",2021-08-30,256.5,"COD"
"21745",2021-08-31,254,"COD"
"21746",2021-09-01,258,"COD"
"21747",2021-09-02,244.5,"COD"
"21748",2021-09-03,251,"COD"
"21749",2021-09-04,254,"COD"
"21750",2021-09-05,269,"COD"
"21751",2021-09-06,270.5,"COD"
"21752",2021-09-07,256.5,"COD"
"21753",2021-09-08,244,"COD"
"21754",2021-09-09,269,"COD"
"21755",2021-09-10,264,"COD"
"21756",2021-09-11,225.5,"COD"
"21757",2021-09-12,236.5,"COD"
"21758",2021-09-13,243.5,"COD"
"21759",2021-09-14,256.5,"COD"
"21760",2021-09-15,279,"COD"
"21761",2021-09-16,262,"COD"
"21762",2021-09-17,271,"COD"
